id,group_tag,print_tag,image_tag1,image_tag2,vision_capture,humidity,temperature,print_speed,layer_width,layer_height,nozzle_height
38,User_20250521-121138_SSE,20250521-121456_p19,None,None,c_20250521-121456.jpg,29.3,20.2,100.0,46.3768115942029,30.652173913043477,23.0
39,User_20250521-121138_SSE,20250521-121510_p20,None,None,c_20250521-121510.jpg,29.3,20.2,100.0,46.3768115942029,29.492753623188403,22.0
40,User_20250521-121138_SSE,20250521-121521_p21,None,None,c_20250521-121521.jpg,29.3,20.2,100.0,46.3768115942029,25.07246376811594,22.0
41,User_20250521-121138_SSE,20250521-121531_p22,None,None,c_20250521-121531.jpg,29.3,20.2,100.0,46.15942028985507,23.333333333333332,23.0
42,User_20250521-121138_SSE,20250521-121544_p23,None,None,c_20250521-121544.jpg,29.3,20.2,100.0,45.14492753623188,21.15942028985507,24.0
43,User_20250521-121138_SSE,20250521-121555_p24,None,None,c_20250521-121555.jpg,29.3,20.2,100.0,46.3768115942029,22.391304347826086,24.0
44,User_20250521-121138_SSE,20250521-121606_p25,None,None,c_20250521-121606.jpg,29.3,20.2,100.0,46.3768115942029,22.82608695652174,25.0
45,User_20250521-121138_SSE,20250521-121618_p26,None,None,c_20250521-121618.jpg,29.2,20.2,100.0,46.3768115942029,19.71014492753623,25.0
46,User_20250521-121138_SSE,20250521-121629_p27,None,None,c_20250521-121629.jpg,29.4,20.2,100.0,46.15942028985507,19.565217391304348,26.0
47,User_20250521-121138_SSE,20250521-121640_p28,None,None,c_20250521-121640.jpg,29.4,20.2,100.0,41.30434782608695,19.63768115942029,26.0
48,User_20250521-121138_SSE,20250521-121652_p29,None,None,c_20250521-121652.jpg,29.4,20.2,100.0,0.0,0.0,27.0
49,User_20250521-121138_SSE,20250521-121702_p30,None,None,c_20250521-121702.jpg,29.2,20.2,100.0,0.0,0.0,27.0
50,User_20250521-121138_SSE,20250521-121713_p31,None,None,c_20250521-121713.jpg,29.5,20.2,100.0,0.0,0.0,28.0
51,User_20250521-121138_SSE,20250521-121726_p32,None,None,c_20250521-121726.jpg,29.4,20.2,100.0,0.0,0.0,27.0
52,User_20250521-121138_SSE,20250521-121736_p33,None,None,c_20250521-121736.jpg,29.5,20.2,100.0,0.0,0.0,4.0
53,User_20250521-121138_SSE,20250521-121747_p34,None,None,c_20250521-121747.jpg,29.4,20.2,100.0,3.7681159420289854,2.101449275362319,6.0
54,User_20250521-121138_SSE,20250521-121801_p35,None,None,c_20250521-121801.jpg,29.5,20.2,100.0,0.0,0.0,6.0
55,User_20250521-121138_SSE,20250521-121811_p36,None,None,c_20250521-121811.jpg,29.5,20.2,100.0,0.0,0.0,5.0
56,User_20250521-121138_SSE,20250521-121821_p37,None,None,c_20250521-121821.jpg,29.6,20.2,100.0,0.0,0.0,4.0
57,User_20250521-121138_SSE,20250521-121835_p38,None,None,c_20250521-121835.jpg,29.4,20.2,100.0,0.0,0.0,4.0
58,User_20250521-121138_SSE,20250521-121845_p39,None,None,c_20250521-121845.jpg,29.6,20.3,100.0,0.0,0.0,5.0
59,User_20250521-121138_SSE,20250521-121855_p40,None,None,c_20250521-121855.jpg,29.6,20.2,100.0,0.0,0.0,4.0
60,User_20250521-121138_SSE,20250521-121909_p41,None,None,c_20250521-121909.jpg,29.4,20.2,100.0,0.0,0.0,4.0
61,User_20250521-121138_SSE,20250521-121919_p42,None,None,c_20250521-121919.jpg,29.6,20.2,100.0,0.0,0.0,4.0
62,User_20250521-121138_SSE,20250521-121929_p43,None,None,c_20250521-121929.jpg,29.6,20.2,100.0,0.0,0.0,3.0
63,User_20250521-121138_SSE,20250521-121943_p44,None,None,c_20250521-121943.jpg,29.6,20.2,100.0,0.0,0.0,3.0
64,User_20250521-121138_SSE,20250521-121953_p45,None,None,c_20250521-121953.jpg,29.5,20.2,100.0,0.0,0.0,2.0
65,User_20250521-121138_SSE,20250521-122004_p46,None,None,c_20250521-122004.jpg,29.6,20.2,100.0,0.0,0.0,2.0
66,User_20250521-121138_SSE,20250521-122017_p47,None,None,c_20250521-122017.jpg,29.8,20.2,100.0,0.0,0.0,3.0
67,User_20250521-121138_SSE,20250521-122027_p48,None,None,c_20250521-122027.jpg,29.5,20.2,100.0,0.0,0.0,2.0
68,User_20250521-121138_SSE,20250521-122038_p49,None,None,c_20250521-122038.jpg,29.7,20.2,100.0,0.0,0.0,2.0
69,User_20250521-121138_SSE,20250521-122051_p50,None,None,c_20250521-122051.jpg,29.8,20.2,100.0,0.0,0.0,2.0
70,User_20250521-121138_SSE,20250521-122101_p51,None,None,c_20250521-122101.jpg,29.6,20.2,100.0,0.0,0.0,2.0
71,User_20250521-121138_SSE,20250521-122112_p52,None,None,c_20250521-122112.jpg,29.6,20.2,100.0,0.0,0.0,2.0
72,User_20250521-121138_SSE,20250521-122125_p53,None,None,c_20250521-122125.jpg,29.7,20.2,100.0,0.0,0.0,2.0
73,User_20250521-121138_SSE,20250521-122136_p54,None,None,c_20250521-122136.jpg,29.8,20.2,100.0,0.0,0.0,2.0
74,User_20250521-121138_SSE,20250521-122146_p55,None,None,c_20250521-122146.jpg,29.7,20.2,100.0,0.0,0.0,2.0
75,User_20250521-121138_SSE,20250521-122200_p56,None,None,c_20250521-122200.jpg,29.7,20.2,100.0,0.0,0.0,0.0
76,User_20250521-121138_SSE,20250521-122210_p57,None,None,c_20250521-122210.jpg,29.8,20.2,100.0,0.0,0.0,0.0
77,User_20250521-121138_SSE,20250521-122220_p58,None,None,c_20250521-122220.jpg,29.7,20.2,100.0,0.0,0.0,16.0
78,User_20250521-121138_SSE,20250521-122234_p59,None,None,c_20250521-122234.jpg,29.8,20.2,100.0,0.0,0.0,19.0
79,User_20250521-121138_SSE,20250521-122244_p60,None,None,c_20250521-122244.jpg,29.7,20.2,100.0,0.0,0.0,19.0
