x,y,z,current_height,timestamp
200.00006103515625,-3.266334533691406e-05,-4.0,14,1761093003.7910411
-100.00001525878906,2.6226043701171875e-06,-5.00006103515625,14,1761093355.523346
82.18020629882812,-1.430511474609375e-06,-5.0001220703125,12,1761093357.624456
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093364.78214
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093366.9043136
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093369.0266597
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093371.1343303
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093373.206891
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093375.3022382
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093377.3966558
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093379.4929495
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093381.5965695
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093383.6896172
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093385.7503352
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093387.8679764
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093389.9338214
-100.00001525878906,2.6226043701171875e-06,-5.00006103515625,14,1761093481.0824413
83.71212768554688,9.5367431640625e-07,-5.00006103515625,13,1761093483.1927505
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093489.3111906
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,13,1761093491.3834589
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,13,1761093493.453388
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093495.5140946
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,13,1761093497.608087
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,13,1761093499.7047153
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,13,1761093501.8083253
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093503.896011
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093506.015291
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093508.0844955
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093510.171181
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093512.2533617
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093514.3567948
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,13,1761093516.436081
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093518.5649843
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093520.6722102
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093522.7804718
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093524.87111
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,13,1761093526.9813924
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093529.0947468
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093531.1892173
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093533.3117726
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093535.4021914
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,13,1761093537.4745755
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093539.538842
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093541.6228747
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093543.7024226
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093545.7781956
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093547.8376198
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093549.8842835
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093551.9996345
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093554.081418
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093556.1708233
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093558.276989
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093560.3454762
200.00006103515625,-3.361701965332031e-05,-5.00006103515625,14,1761093562.470566
-100.00001525878906,2.0265579223632812e-05,-5.99993896484375,15,1761093893.6266394
83.712158203125,-4.76837158203125e-07,-6.0,14,1761093895.7155364
200.00006103515625,-3.504753112792969e-05,-5.99993896484375,14,1761093901.860621
200.00006103515625,-3.504753112792969e-05,-5.99993896484375,14,1761093903.918974
200.00006103515625,-3.504753112792969e-05,-5.99993896484375,14,1761093906.0024161
200.00006103515625,-3.504753112792969e-05,-5.99993896484375,14,1761093908.0907702
200.00006103515625,-3.504753112792969e-05,-5.99993896484375,14,1761093910.151471
200.00006103515625,-3.504753112792969e-05,-5.99993896484375,14,1761093912.2466664
200.00006103515625,-3.504753112792969e-05,-5.99993896484375,14,1761093914.3740287
200.00006103515625,-3.504753112792969e-05,-5.99993896484375,14,1761093916.4998465
200.00006103515625,-3.504753112792969e-05,-5.99993896484375,14,1761093918.570199
200.00006103515625,-3.504753112792969e-05,-5.99993896484375,14,1761093920.6396885
200.00006103515625,-3.504753112792969e-05,-5.99993896484375,14,1761093922.7281528
200.00006103515625,-3.504753112792969e-05,-5.99993896484375,14,1761093924.8414955
200.00006103515625,-3.504753112792969e-05,-5.99993896484375,14,1761093926.9115942
200.00006103515625,-3.504753112792969e-05,-5.99993896484375,14,1761093928.9813573
-100.00001525878906,1.1682510375976562e-05,-20.0,4,1761093953.7342439
149.99993896484375,398.9169006347656,-19.99993896484375,0,1761093958.9508169
-99.99995422363281,-1.049041748046875e-05,-13.00006103515625,4,1761094886.560389
-90.69886779785156,12.401588439941406,-13.00006103515625,4,1761094888.649956
-75.43678283691406,32.75095748901367,-13.00006103515625,4,1761094890.7733884
-60.174713134765625,53.10042953491211,-13.00006103515625,3,1761094892.889243
-45.14300537109375,73.14261627197266,-13.00006103515625,3,1761094894.955866
-30.1689453125,93.10810852050781,-13.00006103515625,3,1761094897.0518944
-15.0220947265625,113.30391693115234,-13.0,3,1761094899.1427095
-0.048004150390625,133.26927185058594,-13.00006103515625,2,1761094901.2424927
37.387176513671875,183.18289184570312,-13.00006103515625,3,1761094906.4445205
52.649261474609375,203.53228759765625,-13.0001220703125,3,1761094908.5522168
67.796142578125,223.72811889648438,-13.00006103515625,3,1761094910.6703022
105.2313232421875,273.6417236328125,-13.0001220703125,3,1761094915.8584979
120.20538330078125,293.60723876953125,-13.0001220703125,3,1761094917.9483707
135.352294921875,313.8030090332031,-13.00006103515625,3,1761094920.0288665
172.84503173828125,363.7934265136719,-13.00006103515625,3,1761094925.2536685
188.04940795898438,384.0659484863281,-13.00006103515625,3,1761094927.3734903
199.8935546875,399.8581237792969,-13.0001220703125,3,1761094929.4391894
199.9998779296875,390.44866943359375,-13.0001220703125,3,1761094931.5526428
199.99993896484375,365.2027893066406,-13.00006103515625,3,1761094933.638475
200.0,340.0527648925781,-13.00006103515625,3,1761094935.7320375
200.00006103515625,315.0948181152344,-13.00006103515625,3,1761094937.8287964
200.0,289.65679931640625,-13.0,4,1761094939.9353292
200.0,264.3148498535156,-13.00006103515625,4,1761094942.0450215
200.0,239.35690307617188,-13.0001220703125,4,1761094944.1267254
200.0,214.68682861328125,-13.0001220703125,5,1761094946.1993997
200.00006103515625,189.44081115722656,-13.0001220703125,5,1761094948.288953
200.00006103515625,128.3896942138672,-13.00006103515625,4,1761094953.3931234
200.0,103.04772186279297,-13.00006103515625,4,1761094955.5107155
200.00006103515625,77.60975646972656,-13.0001220703125,5,1761094957.606273
199.99993896484375,52.74774169921875,-13.00006103515625,5,1761094959.7045174
200.0,27.597763061523438,-13.0,5,1761094961.7744832
200.00006103515625,2.5437893867492676,-13.0,5,1761094963.8879724
200.0,-22.606239318847656,-13.0001220703125,6,1761094965.9693313
200.0,-47.852203369140625,-13.0001220703125,6,1761094968.0613308
200.0,-109.76726531982422,-13.0001220703125,4,1761094973.2450747
199.99993896484375,-134.82122802734375,-13.00018310546875,4,1761094975.308647
200.00006103515625,-159.6833038330078,-13.00006103515625,4,1761094977.3984773
200.0,-184.9292449951172,-13.00006103515625,3,1761094979.502639
200.00006103515625,-210.27120971679688,-13.00006103515625,3,1761094981.5953183
200.00006103515625,-235.0372314453125,-13.00006103515625,4,1761094983.684198
199.99993896484375,-260.283203125,-13.00006103515625,4,1761094985.7874851
199.99993896484375,-285.72113037109375,-13.0001220703125,3,1761094987.8861616
199.99993896484375,-311.0631408691406,-13.0001220703125,4,1761094989.997717
200.00006103515625,-336.1171569824219,-13.0001220703125,4,1761094992.1084938
200.00006103515625,-361.5550537109375,-13.0001220703125,4,1761094994.2323275
200.0001220703125,-387.0890197753906,-13.00006103515625,4,1761094996.3555677
-99.99989318847656,-1.3828277587890625e-05,0.0,14,1761179812.903172
38.098541259765625,1.4781951904296875e-05,0.0,13,1761179814.9767675
200.0001220703125,1.3589859008789062e-05,-6.103515625e-05,14,1761179824.1073024
200.0001220703125,1.3589859008789062e-05,-6.103515625e-05,14,1761179826.1985366
200.0001220703125,1.3589859008789062e-05,-6.103515625e-05,14,1761179828.2559335
200.0001220703125,1.3589859008789062e-05,-6.103515625e-05,14,1761179830.3281188
200.0001220703125,1.3589859008789062e-05,-6.103515625e-05,14,1761179832.4200895
200.0001220703125,1.3589859008789062e-05,-6.103515625e-05,14,1761179834.5104795
200.0001220703125,1.3589859008789062e-05,-6.103515625e-05,14,1761179836.5662482
200.0001220703125,1.3589859008789062e-05,-6.103515625e-05,14,1761179838.6623962
200.0001220703125,1.3589859008789062e-05,-6.103515625e-05,14,1761179840.7306323
200.0001220703125,1.3589859008789062e-05,-6.103515625e-05,14,1761179842.841226
200.0001220703125,1.3589859008789062e-05,-6.103515625e-05,14,1761179844.9615371
200.0001220703125,1.3589859008789062e-05,-6.103515625e-05,14,1761179847.0813692
200.0001220703125,1.3589859008789062e-05,-6.103515625e-05,14,1761179849.1380534
200.0001220703125,1.3589859008789062e-05,-6.103515625e-05,14,1761179851.2314298
-99.99995422363281,1.2159347534179688e-05,-16.00006103515625,3,1761179882.2188857
-90.35321044921875,12.862356185913086,-16.00006103515625,3,1761179884.3113098
-75.26396179199219,32.981414794921875,-16.00006103515625,3,1761179886.4199598
-38.05908203125,82.58782196044922,-16.00006103515625,5,1761179891.5806758
-23.142608642578125,102.47649383544922,-16.0001220703125,4,1761179893.6661847
-8.110931396484375,122.51875305175781,-16.0,4,1761179895.7607546
7.09356689453125,142.7913360595703,-16.00006103515625,3,1761179897.8471596
22.009979248046875,162.6800079345703,-16.0,3,1761179899.9302444
59.042083740234375,212.05613708496094,-16.0,4,1761179905.0871506
74.13128662109375,232.1750946044922,-16.0,4,1761179907.18183
89.10540771484375,252.14051818847656,-16.00006103515625,3,1761179909.2456517
104.1947021484375,272.2596435546875,-16.0001220703125,3,1761179911.3510978
141.34194946289062,321.7893371582031,-16.0,3,1761179916.5162652
156.54638671875,342.06182861328125,-16.0,3,1761179918.6127295
193.808837890625,391.7451477050781,-16.00006103515625,3,1761179923.806444
200.0,399.7856140136719,-16.00006103515625,4,1761179925.8891342
200.0001220703125,379.8896789550781,-16.00006103515625,4,1761179927.9847279
200.00006103515625,355.0276184082031,-15.99993896484375,4,1761179930.0428846
200.0,329.9736022949219,-16.00006103515625,4,1761179932.1528647
200.00006103515625,304.7276611328125,-16.00006103515625,5,1761179934.2569044
200.0,279.8656311035156,-16.00006103515625,5,1761179936.3129392
200.00006103515625,254.71559143066406,-16.00006103515625,5,1761179938.4008546
200.0001220703125,192.8966064453125,-16.0001220703125,5,1761179943.5723584
200.0,168.13058471679688,-16.00006103515625,5,1761179945.6391733
200.0001220703125,143.17251586914062,-16.0001220703125,5,1761179947.7004251
200.00006103515625,118.31053924560547,-16.00006103515625,6,1761179949.777341
200.00006103515625,56.587459564208984,-16.0,4,1761179954.9162977
200.0001220703125,31.533475875854492,-16.00006103515625,4,1761179957.0098443
200.00018310546875,6.095465183258057,-16.0,4,1761179959.1210864
200.00006103515625,-18.862497329711914,-16.0001220703125,4,1761179961.2187178
200.0001220703125,-44.20450973510742,-16.00006103515625,4,1761179963.3352952
200.00006103515625,-69.45045471191406,-16.0001220703125,5,1761179965.423178
200.0001220703125,-94.60045623779297,-16.0001220703125,5,1761179967.5373743
200.0001220703125,-119.75047302246094,-16.0001220703125,5,1761179969.631826
200.00006103515625,-144.90049743652344,-16.00006103515625,5,1761179971.7279468
200.00006103515625,-170.0504608154297,-16.00006103515625,5,1761179973.821002
200.0,-195.20037841796875,-16.00006103515625,5,1761179975.915576
200.00006103515625,-220.25442504882812,-16.0,5,1761179978.0065558
200.00006103515625,-245.116455078125,-16.0,5,1761179980.05751
200.0001220703125,-269.88238525390625,-16.00006103515625,5,1761179982.1189952
200.00006103515625,-294.84039306640625,-16.00006103515625,5,1761179984.2153857
200.0,-320.0864562988281,-16.0001220703125,5,1761179986.3195162
200.00006103515625,-345.140380859375,-16.00006103515625,5,1761179988.3941324
200.0,-370.1944885253906,-16.0001220703125,5,1761179990.4997976
200.0001220703125,-395.34539794921875,-16.0001220703125,5,1761179992.6152012
-99.99995422363281,-2.384185791015625e-06,-14.0,4,1761181750.9385455
-89.67996215820312,-1.3113021850585938e-05,-14.0,4,1761181753.037284
-64.52792358398438,2.3603439331054688e-05,-13.99993896484375,4,1761181755.1291418
-38.991912841796875,5.245208740234375e-06,-14.0,4,1761181757.2438996
-13.935943603515625,-5.9604644775390625e-06,-13.99993896484375,4,1761181759.3500237
11.120147705078125,-2.3365020751953125e-05,-13.99993896484375,3,1761181761.414145
35.792144775390625,-2.8133392333984375e-05,-14.0,3,1761181763.475023
60.65606689453125,5.9604644775390625e-06,-13.99993896484375,3,1761181765.5589533
122.76809692382812,-1.4781951904296875e-05,-14.0,4,1761181770.7436566
148.01608276367188,-5.245208740234375e-06,-14.0,3,1761181772.8207908
200.00018310546875,-2.47955322265625e-05,-14.0,4,1761181777.9730625
200.00018310546875,-2.47955322265625e-05,-14.0,4,1761181780.0517533
200.00018310546875,-2.47955322265625e-05,-14.0,4,1761181782.097745
200.00018310546875,-2.47955322265625e-05,-14.0,4,1761181784.1570215
200.00018310546875,-2.47955322265625e-05,-14.0,4,1761181786.2713754
200.00018310546875,-2.47955322265625e-05,-14.0,4,1761181788.3434734
200.00018310546875,-2.47955322265625e-05,-14.0,4,1761181790.430916
200.00018310546875,-2.47955322265625e-05,-14.0,4,1761181792.5534375
200.00018310546875,-2.47955322265625e-05,-14.0,4,1761181794.6773148
200.00018310546875,-2.47955322265625e-05,-14.0,4,1761181796.7567656
200.00018310546875,-2.47955322265625e-05,-14.0,4,1761181798.8642707
200.00018310546875,-2.47955322265625e-05,-14.0,4,1761181800.9490683
200.00018310546875,-2.47955322265625e-05,-14.0,4,1761181803.0579286
200.00018310546875,-2.47955322265625e-05,-14.0,4,1761181805.1229155
200.00018310546875,-2.47955322265625e-05,-14.0,4,1761181807.2206657
200.00018310546875,-2.47955322265625e-05,-14.0,4,1761181809.3112893
200.00018310546875,-2.47955322265625e-05,-14.0,4,1761181811.41199
200.00018310546875,-2.47955322265625e-05,-14.0,3,1761181813.5151026
200.00018310546875,-2.47955322265625e-05,-14.0,3,1761181815.607761
200.00018310546875,-2.47955322265625e-05,-14.0,3,1761181817.7020075
200.00018310546875,-2.47955322265625e-05,-14.0,3,1761181819.8072722
200.00018310546875,-2.47955322265625e-05,-14.0,4,1761181821.9276204
200.00018310546875,-2.47955322265625e-05,-14.0,4,1761181824.0065622
200.00018310546875,-2.47955322265625e-05,-14.0,4,1761181826.0880601
200.00018310546875,-2.47955322265625e-05,-14.0,4,1761181828.1823964
200.00018310546875,-2.47955322265625e-05,-14.0,4,1761181830.270754
200.00018310546875,-2.47955322265625e-05,-14.0,3,1761181832.3481107
200.00018310546875,-2.47955322265625e-05,-14.0,4,1761181834.4587724
200.00018310546875,-2.47955322265625e-05,-14.0,3,1761181836.5472307
200.00018310546875,-2.47955322265625e-05,-14.0,5,1761181838.6380272
200.00018310546875,-2.47955322265625e-05,-14.0,5,1761181840.7524612
200.00018310546875,-2.47955322265625e-05,-14.0,5,1761181842.815312
200.00018310546875,-2.47955322265625e-05,-14.0,3,1761181847.9512115
200.00018310546875,-2.47955322265625e-05,-14.0,3,1761181850.0608673
200.00018310546875,-2.47955322265625e-05,-14.0,3,1761181852.1506097
200.00018310546875,-2.47955322265625e-05,-14.0,3,1761181854.2619305
200.00018310546875,-2.47955322265625e-05,-14.0,3,1761181856.3714118
200.00018310546875,-2.47955322265625e-05,-14.0,3,1761181858.4767287
200.00018310546875,-2.47955322265625e-05,-14.0,3,1761181860.5750105
200.00018310546875,-2.47955322265625e-05,-14.0,6,1761181866.7364619
200.00018310546875,-2.47955322265625e-05,-14.0,3,1761181871.8671465
200.00018310546875,-2.47955322265625e-05,-14.0,5,1761181873.956779
200.00018310546875,-2.47955322265625e-05,-14.0,5,1761181876.018706
200.00018310546875,-2.47955322265625e-05,-14.0,5,1761181878.1031482
200.00018310546875,-2.47955322265625e-05,-14.0,5,1761181880.2127025
200.00018310546875,-2.47955322265625e-05,-14.0,5,1761181882.3308125
-99.99992370605469,-1.3828277587890625e-05,-17.99993896484375,4,1761182008.9125848
-90.58355712890625,12.555187225341797,-17.99993896484375,3,1761182011.0176742
-75.55186462402344,32.597450256347656,-17.9998779296875,3,1761182013.088483
-60.46258544921875,52.716495513916016,-17.99993896484375,3,1761182015.1852822
-45.373382568359375,72.83549499511719,-18.0,3,1761182017.2776222
-30.3992919921875,92.80098724365234,-17.99993896484375,2,1761182019.3679929
6.575164794921875,142.1002197265625,-17.99993896484375,4,1761182024.5219061
21.779693603515625,162.37283325195312,-17.9998779296875,3,1761182026.6286285
36.92657470703125,182.5687255859375,-17.9998779296875,3,1761182028.7102096
73.90093994140625,231.867919921875,-17.99993896484375,4,1761182033.8490868
88.9326171875,251.9102020263672,-18.00006103515625,4,1761182035.9606078
103.79150390625,271.7220458984375,-18.0,3,1761182038.0037138
118.765625,291.6875,-18.0,2,1761182040.091207
155.74005126953125,340.9867858886719,-17.99993896484375,3,1761182045.212227
192.54180908203125,390.0558166503906,-17.99993896484375,4,1761182050.3265784
200.00006103515625,399.9806213378906,-18.0,4,1761182052.426644
200.0,382.1934509277344,-17.99993896484375,3,1761182054.5200658
200.0001220703125,357.0434875488281,-17.99993896484375,4,1761182056.6134572
200.0,331.7975158691406,-17.99993896484375,4,1761182058.7353642
200.0,306.7435302734375,-17.9998779296875,4,1761182060.8286695
200.00006103515625,281.593505859375,-17.99993896484375,5,1761182062.9262624
200.00006103515625,219.39051818847656,-18.0,4,1761182068.0879538
200.0001220703125,194.4324951171875,-17.99993896484375,4,1761182070.1658394
200.00006103515625,169.4744873046875,-17.99993896484375,5,1761182072.2685847
200.00006103515625,144.03648376464844,-18.0,4,1761182074.3849773
200.00006103515625,118.98248291015625,-17.99993896484375,5,1761182076.470214
200.0001220703125,93.8324966430664,-17.9998779296875,6,1761182078.5515194
200.0,32.10944747924805,-17.99993896484375,3,1761182083.6975193
200.0001220703125,7.247440814971924,-17.9998779296875,4,1761182085.7823858
200.00006103515625,-17.902603149414062,-17.9998779296875,3,1761182087.8656251
200.00018310546875,-43.05254364013672,-18.00006103515625,3,1761182089.959146
200.0001220703125,-68.20257568359375,-18.0,3,1761182092.0728147
200.00018310546875,-93.35254669189453,-17.99993896484375,3,1761182094.175082
200.0001220703125,-118.79049682617188,-18.0,3,1761182096.2925293
200.0,-144.22850036621094,-17.99993896484375,3,1761182098.4136796
200.0001220703125,-169.28250122070312,-17.99993896484375,3,1761182100.5261939
200.00006103515625,-194.72044372558594,-17.99993896484375,3,1761182102.5994492
200.0001220703125,-219.5824432373047,-17.99981689453125,4,1761182104.6764154
200.00006103515625,-244.73248291015625,-17.99993896484375,5,1761182106.788215
200.0001220703125,-270.17041015625,-17.99993896484375,5,1761182108.9001174
200.0001220703125,-294.9364013671875,-17.99993896484375,5,1761182110.9602566
200.00006103515625,-320.1824035644531,-17.99993896484375,5,1761182113.0813448
200.0001220703125,-345.7164001464844,-18.0,5,1761182115.2050862
200.0,-399.9949951171875,-17.9998779296875,4,1761182120.3929827
-99.99992370605469,-9.775161743164062e-06,-16.5,4,1761182866.4114218
-89.58399963378906,-1.9311904907226562e-05,-16.5,4,1761182868.5054464
-64.52792358398438,1.7404556274414062e-05,-16.4998779296875,4,1761182870.5670269
-39.663909912109375,-1.9073486328125e-06,-16.49993896484375,4,1761182872.6426742
-14.895904541015625,-1.3113021850585938e-05,-16.49993896484375,4,1761182874.7077503
10.352020263671875,1.1920928955078125e-05,-16.5,3,1761182876.8308547
35.79205322265625,-3.24249267578125e-05,-16.50006103515625,3,1761182878.9546077
60.944122314453125,2.6226043701171875e-06,-16.4998779296875,2,1761182881.046497
122.67208862304688,-1.8596649169921875e-05,-16.5,4,1761182886.1696024
147.63211059570312,3.314018249511719e-05,-16.5,3,1761182888.2689369
172.78408813476562,-5.0067901611328125e-06,-16.5,2,1761182890.3606927
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,4,1761182895.5537245
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,4,1761182897.6430786
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,4,1761182899.7428374
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,4,1761182901.8594637
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,5,1761182903.9366975
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,4,1761182906.0213583
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,4,1761182908.09648
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,4,1761182910.1796958
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,5,1761182912.2984734
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,4,1761182914.3950965
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,4,1761182916.4955456
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,4,1761182918.595933
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,4,1761182920.6737564
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,4,1761182922.75559
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,4,1761182924.8614209
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,4,1761182926.9794152
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,4,1761182929.048571
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,4,1761182931.1350207
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,4,1761182933.189617
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,5,1761182935.2994866
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,5,1761182937.4114473
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,4,1761182939.5234742
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,4,1761182941.6203136
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,4,1761182943.7128596
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,4,1761182945.8195434
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,5,1761182947.9409244
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,5,1761182953.0326118
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,4,1761182955.1149516
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,4,1761182957.2363021
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,4,1761182959.333361
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,4,1761182961.4074595
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,4,1761182963.5079732
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,4,1761182965.5898523
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,5,1761182967.6815386
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,4,1761182969.8006067
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,1,1761182974.958731
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,4,1761182981.175206
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,5,1761182986.3303216
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,4,1761182988.4253626
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,5,1761182990.534011
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,5,1761182992.5912492
200.0001220703125,-2.8133392333984375e-05,-16.49993896484375,5,1761182994.675602
200.0001220703125,-2.3603439331054688e-05,3.50006103515625,14,1761183024.8422606
200.0001220703125,-2.3603439331054688e-05,3.50006103515625,13,1761183040.001742
200.0001220703125,-2.3603439331054688e-05,3.50006103515625,13,1761183054.148586
200.0001220703125,-2.3603439331054688e-05,3.50006103515625,14,1761183068.3133154
100.00003051757812,3.6716461181640625e-05,-9.5,4,1761183111.7235324
100.00006103515625,15.97889518737793,-9.5,4,1761183113.8250256
100.00006103515625,41.02693557739258,-9.5001220703125,4,1761183115.9230914
100.00003051757812,66.36280059814453,-9.49993896484375,4,1761183118.03383
100.00006103515625,91.79468536376953,-9.50006103515625,3,1761183120.1567452
100.00003051757812,116.9385986328125,-9.5,3,1761183122.2399292
100.00006103515625,141.986572265625,-9.49993896484375,3,1761183124.3155282
100.00006103515625,167.1304931640625,-9.5,2,1761183126.4089487
100.0,191.40892028808594,-9.5,4,1761183131.5467973
100.00003051757812,166.36279296875,-9.50006103515625,5,1761183133.6473708
100.00006103515625,141.02691650390625,-9.5,5,1761183135.7354257
100.00006103515625,78.64685821533203,-9.5,3,1761183140.946583
100.00003051757812,53.598873138427734,-9.5,4,1761183143.023602
100.00006103515625,28.454917907714844,-9.5,4,1761183145.1248944
100.00003051757812,3.8113503456115723,-9.5,4,1761183147.2311616
115.00003051757812,282.5774841308594,-9.50006103515625,4,1761183237.8354535
-99.99993896484375,-1.52587890625e-05,-18.5,4,1761183762.1566122
-88.71994018554688,1.0251998901367188e-05,-18.5,4,1761183764.2368238
-63.951995849609375,3.0994415283203125e-06,-18.50006103515625,4,1761183766.3026276
-38.895965576171875,-3.0994415283203125e-06,-18.49993896484375,4,1761183768.4110894
-13.7440185546875,2.8133392333984375e-05,-18.50006103515625,4,1761183770.4882708
11.600067138671875,1.1682510375976562e-05,-18.49993896484375,3,1761183772.594534
36.656036376953125,-3.3855438232421875e-05,-18.49993896484375,3,1761183774.7041135
98.57608032226562,-1.1444091796875e-05,-18.49993896484375,5,1761183779.8648448
123.72805786132812,-1.9788742065429688e-05,-18.5,4,1761183781.9657357
149.1680908203125,3.1948089599609375e-05,-18.5,3,1761183784.0603738
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183789.238668
200.00018310546875,-8.344650268554688e-06,-18.5,3,1761183791.3246055
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183793.3958826
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183795.4707782
200.00018310546875,-8.344650268554688e-06,-18.5,3,1761183797.5822806
200.00018310546875,-8.344650268554688e-06,-18.5,3,1761183799.664912
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183801.771588
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183803.8757727
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183805.9361312
200.00018310546875,-8.344650268554688e-06,-18.5,3,1761183807.9863155
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183810.0744755
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183812.1330407
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183814.268067
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183816.3315845
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183818.390402
