id,group_tag,print_tag,image_tag1,image_tag2,humidity,temperature,print_speed,layer_height,pressure,width,image_tag3,comments
247,Session_20250418-113313_SSE,20250418-120232_p167,c1_20250418-120232.jpg,c2_20250418-120232.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.7,
248,Session_20250418-113313_SSE,20250418-120242_p168,c1_20250418-120242.jpg,c2_20250418-120242.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.7,
249,Session_20250418-113313_SSE,20250418-120253_p169,c1_20250418-120253.jpg,c2_20250418-120253.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.8,
250,Session_20250418-113313_SSE,20250418-120303_p170,c1_20250418-120303.jpg,c2_20250418-120303.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.7,
251,Session_20250418-113313_SSE,20250418-120314_p171,c1_20250418-120314.jpg,c2_20250418-120314.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.7,
252,Session_20250418-113313_SSE,20250418-120324_p172,c1_20250418-120324.jpg,c2_20250418-120324.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.6,
253,Session_20250418-113313_SSE,20250418-120335_p173,c1_20250418-120335.jpg,c2_20250418-120335.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.6,
254,Session_20250418-113313_SSE,20250418-120346_p174,c1_20250418-120346.jpg,c2_20250418-120346.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.6,
255,Session_20250418-113313_SSE,20250418-120356_p175,c1_20250418-120356.jpg,c2_20250418-120356.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.6,
256,Session_20250418-113313_SSE,20250418-120407_p176,c1_20250418-120407.jpg,c2_20250418-120407.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.6,
257,Session_20250418-113313_SSE,20250418-120417_p177,c1_20250418-120417.jpg,c2_20250418-120417.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.7,
258,Session_20250418-113313_SSE,20250418-120427_p178,c1_20250418-120427.jpg,c2_20250418-120427.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.6,
259,Session_20250418-113313_SSE,20250418-120438_p179,c1_20250418-120438.jpg,c2_20250418-120438.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.6,
260,Session_20250418-113313_SSE,20250418-120448_p180,c1_20250418-120448.jpg,c2_20250418-120448.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.6,
261,Session_20250418-113313_SSE,20250418-120459_p181,c1_20250418-120459.jpg,c2_20250418-120459.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.6,
262,Session_20250418-113313_SSE,20250418-120509_p182,c1_20250418-120509.jpg,c2_20250418-120509.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.6,
263,Session_20250418-113313_SSE,20250418-120520_p183,c1_20250418-120520.jpg,c2_20250418-120520.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.6,
264,Session_20250418-113313_SSE,20250418-120530_p184,c1_20250418-120530.jpg,c2_20250418-120530.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.6,
265,Session_20250418-113313_SSE,20250418-120541_p185,c1_20250418-120541.jpg,c2_20250418-120541.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.6,
266,Session_20250418-113313_SSE,20250418-120551_p186,c1_20250418-120551.jpg,c2_20250418-120551.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.6,
267,Session_20250418-113313_SSE,20250418-120602_p187,c1_20250418-120602.jpg,c2_20250418-120602.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.6,
268,Session_20250418-113313_SSE,20250418-120612_p188,c1_20250418-120612.jpg,c2_20250418-120612.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.5,
269,Session_20250418-113313_SSE,20250418-120623_p189,c1_20250418-120623.jpg,c2_20250418-120623.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.6,
270,Session_20250418-113313_SSE,20250418-120634_p190,c1_20250418-120634.jpg,c2_20250418-120634.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.5,
271,Session_20250418-113313_SSE,20250418-120644_p191,c1_20250418-120644.jpg,c2_20250418-120644.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.6,
272,Session_20250418-113313_SSE,20250418-120655_p192,c1_20250418-120655.jpg,c2_20250418-120655.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.5,
273,Session_20250418-113313_SSE,20250418-120706_p193,c1_20250418-120706.jpg,c2_20250418-120706.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.6,
274,Session_20250418-113313_SSE,20250418-120716_p194,c1_20250418-120716.jpg,c2_20250418-120716.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.6,
275,Session_20250418-113313_SSE,20250418-120727_p195,c1_20250418-120727.jpg,c2_20250418-120727.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.5,
276,Session_20250418-113313_SSE,20250418-120738_p196,c1_20250418-120738.jpg,c2_20250418-120738.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.6,
277,Session_20250418-113313_SSE,20250418-120748_p197,c1_20250418-120748.jpg,c2_20250418-120748.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.5,
278,Session_20250418-113313_SSE,20250418-120759_p198,c1_20250418-120759.jpg,c2_20250418-120759.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.6,
279,Session_20250418-113313_SSE,20250418-120809_p199,c1_20250418-120809.jpg,c2_20250418-120809.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.5,
280,Session_20250418-113313_SSE,20250418-120820_p200,c1_20250418-120820.jpg,c2_20250418-120820.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.6,
281,Session_20250418-113313_SSE,20250418-120830_p201,c1_20250418-120830.jpg,c2_20250418-120830.jpg,19.4,100.0,15.0,0.0,0.0,0.0,12.5,
282,Session_20250418-113313_SSE,20250418-120841_p202,c1_20250418-120841.jpg,c2_20250418-120841.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.6,
283,Session_20250418-113313_SSE,20250418-120852_p203,c1_20250418-120852.jpg,c2_20250418-120852.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.6,
284,Session_20250418-113313_SSE,20250418-120902_p204,c1_20250418-120902.jpg,c2_20250418-120902.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.6,
285,Session_20250418-113313_SSE,20250418-120913_p205,c1_20250418-120913.jpg,c2_20250418-120913.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.6,
286,Session_20250418-113313_SSE,20250418-120923_p206,c1_20250418-120923.jpg,c2_20250418-120923.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.5,
287,Session_20250418-113313_SSE,20250418-121003_p207,,c2_20250418-121003.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.7,
288,Session_20250418-113313_SSE,20250418-121013_p208,,c2_20250418-121013.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.6,
289,Session_20250418-113313_SSE,20250418-121024_p209,,c2_20250418-121024.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.6,
290,Session_20250418-113313_SSE,20250418-121034_p210,,c2_20250418-121034.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.5,
291,Session_20250418-113313_SSE,20250418-121045_p211,,c2_20250418-121045.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.5,
292,Session_20250418-113313_SSE,20250418-121055_p212,,c2_20250418-121055.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.6,
293,Session_20250418-113313_SSE,20250418-121106_p213,,c2_20250418-121106.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.5,
294,Session_20250418-113313_SSE,20250418-121117_p214,,c2_20250418-121117.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.5,
295,Session_20250418-113313_SSE,20250418-121127_p215,,c2_20250418-121127.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.5,
296,Session_20250418-113313_SSE,20250418-121138_p216,,c2_20250418-121138.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.5,
297,Session_20250418-113313_SSE,20250418-121148_p217,,c2_20250418-121148.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.5,
298,Session_20250418-113313_SSE,20250418-121158_p218,,c2_20250418-121158.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.5,
299,Session_20250418-113313_SSE,20250418-121209_p219,,c2_20250418-121209.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.4,
300,Session_20250418-113313_SSE,20250418-121219_p220,,c2_20250418-121219.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.4,
301,Session_20250418-113313_SSE,20250418-121229_p221,,c2_20250418-121229.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.4,
302,Session_20250418-113313_SSE,20250418-121239_p222,,c2_20250418-121239.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.4,
303,Session_20250418-113313_SSE,20250418-121250_p223,,c2_20250418-121250.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
304,Session_20250418-113313_SSE,20250418-121300_p224,,c2_20250418-121300.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
305,Session_20250418-113313_SSE,20250418-121310_p225,,c2_20250418-121310.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
306,Session_20250418-113313_SSE,20250418-121320_p226,,c2_20250418-121320.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
307,Session_20250418-113313_SSE,20250418-121331_p227,,c2_20250418-121331.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
308,Session_20250418-113313_SSE,20250418-121341_p228,,c2_20250418-121341.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
309,Session_20250418-113313_SSE,20250418-121352_p229,,c2_20250418-121352.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.2,
310,Session_20250418-113313_SSE,20250418-121402_p230,,c2_20250418-121402.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.2,
311,Session_20250418-113313_SSE,20250418-121413_p231,,c2_20250418-121413.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
312,Session_20250418-113313_SSE,20250418-121424_p232,,c2_20250418-121424.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.2,
313,Session_20250418-113313_SSE,20250418-121434_p233,,c2_20250418-121434.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.2,
314,Session_20250418-113313_SSE,20250418-121445_p234,,c2_20250418-121445.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.2,
315,Session_20250418-113313_SSE,20250418-121455_p235,,c2_20250418-121455.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.2,
316,Session_20250418-113313_SSE,20250418-121506_p236,,c2_20250418-121506.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.2,
317,Session_20250418-113313_SSE,20250418-121516_p237,,c2_20250418-121516.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
318,Session_20250418-113313_SSE,20250418-121527_p238,,c2_20250418-121527.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
319,Session_20250418-113313_SSE,20250418-121538_p239,,c2_20250418-121538.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
320,Session_20250418-113313_SSE,20250418-121548_p240,,c2_20250418-121548.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.2,
321,Session_20250418-113313_SSE,20250418-121559_p241,,c2_20250418-121559.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
322,Session_20250418-113313_SSE,20250418-121609_p242,,c2_20250418-121609.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
323,Session_20250418-113313_SSE,20250418-121619_p243,,c2_20250418-121619.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.4,
324,Session_20250418-113313_SSE,20250418-121630_p244,,c2_20250418-121630.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
325,Session_20250418-113313_SSE,20250418-121640_p245,,c2_20250418-121640.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
326,Session_20250418-113313_SSE,20250418-121651_p246,,c2_20250418-121651.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
327,Session_20250418-113313_SSE,20250418-121701_p247,,c2_20250418-121701.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
328,Session_20250418-113313_SSE,20250418-121712_p248,,c2_20250418-121712.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
329,Session_20250418-113313_SSE,20250418-121722_p249,,c2_20250418-121722.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.4,
330,Session_20250418-113313_SSE,20250418-121733_p250,,c2_20250418-121733.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
331,Session_20250418-113313_SSE,20250418-121743_p251,,c2_20250418-121743.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
332,Session_20250418-113313_SSE,20250418-121754_p252,,c2_20250418-121754.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
333,Session_20250418-113313_SSE,20250418-121804_p253,,c2_20250418-121804.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
334,Session_20250418-113313_SSE,20250418-121814_p254,,c2_20250418-121814.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.4,
335,Session_20250418-113313_SSE,20250418-121825_p255,,c2_20250418-121825.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.4,
336,Session_20250418-113313_SSE,20250418-121835_p256,,c2_20250418-121835.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.4,
337,Session_20250418-113313_SSE,20250418-121846_p257,,c2_20250418-121846.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.4,
338,Session_20250418-113313_SSE,20250418-121856_p258,,c2_20250418-121856.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.4,
339,Session_20250418-113313_SSE,20250418-121907_p259,,c2_20250418-121907.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.4,
340,Session_20250418-113313_SSE,20250418-121917_p260,,c2_20250418-121917.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.4,
341,Session_20250418-113313_SSE,20250418-121927_p261,,c2_20250418-121927.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.5,
342,Session_20250418-113313_SSE,20250418-121938_p262,,c2_20250418-121938.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.4,
343,Session_20250418-113313_SSE,20250418-121948_p263,,c2_20250418-121948.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.5,
344,Session_20250418-113313_SSE,20250418-121958_p264,,c2_20250418-121958.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.5,
345,Session_20250418-113313_SSE,20250418-122008_p265,,c2_20250418-122008.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.5,
346,Session_20250418-113313_SSE,20250418-122019_p266,,c2_20250418-122019.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.4,
347,Session_20250418-113313_SSE,20250418-122030_p267,,c2_20250418-122030.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.4,
348,Session_20250418-113313_SSE,20250418-122041_p268,,c2_20250418-122041.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.4,
349,Session_20250418-113313_SSE,20250418-122052_p269,,c2_20250418-122052.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
350,Session_20250418-113313_SSE,20250418-122102_p270,,c2_20250418-122102.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.4,
351,Session_20250418-113313_SSE,20250418-122113_p271,,c2_20250418-122113.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.4,
352,Session_20250418-113313_SSE,20250418-122124_p272,,c2_20250418-122124.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.4,
353,Session_20250418-113313_SSE,20250418-122135_p273,,c2_20250418-122135.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.4,
354,Session_20250418-113313_SSE,20250418-122145_p274,,c2_20250418-122145.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
355,Session_20250418-113313_SSE,20250418-122156_p275,,c2_20250418-122156.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
356,Session_20250418-113313_SSE,20250418-122207_p276,,c2_20250418-122207.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
357,Session_20250418-113313_SSE,20250418-122217_p277,,c2_20250418-122217.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.3,
358,Session_20250418-113313_SSE,20250418-122228_p278,,c2_20250418-122228.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.3,
359,Session_20250418-113313_SSE,20250418-122239_p279,,c2_20250418-122239.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
360,Session_20250418-113313_SSE,20250418-122250_p280,,c2_20250418-122250.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
361,Session_20250418-113313_SSE,20250418-122300_p281,,c2_20250418-122300.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
362,Session_20250418-113313_SSE,20250418-122311_p282,,c2_20250418-122311.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
363,Session_20250418-113313_SSE,20250418-122321_p283,,c2_20250418-122321.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
364,Session_20250418-113313_SSE,20250418-122332_p284,,c2_20250418-122332.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
365,Session_20250418-113313_SSE,20250418-122343_p285,,c2_20250418-122343.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
366,Session_20250418-113313_SSE,20250418-122353_p286,,c2_20250418-122353.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.3,
367,Session_20250418-113313_SSE,20250418-122404_p287,,c2_20250418-122404.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.4,
368,Session_20250418-113313_SSE,20250418-122415_p288,,c2_20250418-122415.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.4,
369,Session_20250418-113313_SSE,20250418-122426_p289,,c2_20250418-122426.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.4,
370,Session_20250418-113313_SSE,20250418-122436_p290,,c2_20250418-122436.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.4,
371,Session_20250418-113313_SSE,20250418-122448_p291,,c2_20250418-122448.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.4,
372,Session_20250418-113313_SSE,20250418-122459_p292,,c2_20250418-122459.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
373,Session_20250418-113313_SSE,20250418-122510_p293,,c2_20250418-122510.jpg,19.5,100.0,15.0,0.0,0.0,0.0,12.4,
374,Session_20250418-113313_SSE,20250418-122521_p294,,c2_20250418-122521.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
375,Session_20250418-113313_SSE,20250418-122531_p295,,c2_20250418-122531.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
376,Session_20250418-113313_SSE,20250418-122542_p296,,c2_20250418-122542.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
377,Session_20250418-113313_SSE,20250418-122553_p297,,c2_20250418-122553.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
378,Session_20250418-113313_SSE,20250418-122603_p298,,c2_20250418-122603.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
379,Session_20250418-113313_SSE,20250418-122614_p299,,c2_20250418-122614.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
380,Session_20250418-113313_SSE,20250418-122624_p300,,c2_20250418-122624.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
381,Session_20250418-113313_SSE,20250418-122634_p301,,c2_20250418-122634.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
382,Session_20250418-113313_SSE,20250418-122645_p302,,c2_20250418-122645.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
383,Session_20250418-113313_SSE,20250418-122656_p303,,c2_20250418-122656.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
384,Session_20250418-113313_SSE,20250418-122706_p304,,c2_20250418-122706.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
385,Session_20250418-113313_SSE,20250418-122717_p305,,c2_20250418-122717.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.5,
386,Session_20250418-113313_SSE,20250418-122727_p306,,c2_20250418-122727.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
387,Session_20250418-113313_SSE,20250418-122738_p307,,c2_20250418-122738.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
388,Session_20250418-113313_SSE,20250418-122748_p308,,c2_20250418-122748.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
389,Session_20250418-113313_SSE,20250418-122759_p309,,c2_20250418-122759.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
390,Session_20250418-113313_SSE,20250418-122809_p310,,c2_20250418-122809.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
391,Session_20250418-113313_SSE,20250418-122819_p311,,c2_20250418-122819.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
392,Session_20250418-113313_SSE,20250418-122830_p312,,c2_20250418-122830.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
393,Session_20250418-113313_SSE,20250418-122840_p313,,c2_20250418-122840.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
394,Session_20250418-113313_SSE,20250418-122850_p314,,c2_20250418-122850.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.5,
395,Session_20250418-113313_SSE,20250418-122901_p315,,c2_20250418-122901.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.3,
396,Session_20250418-113313_SSE,20250418-122911_p316,,c2_20250418-122911.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.3,
397,Session_20250418-113313_SSE,20250418-122922_p317,,c2_20250418-122922.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
398,Session_20250418-113313_SSE,20250418-122933_p318,,c2_20250418-122933.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
399,Session_20250418-113313_SSE,20250418-122944_p319,,c2_20250418-122944.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
400,Session_20250418-113313_SSE,20250418-122954_p320,,c2_20250418-122954.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.3,
401,Session_20250418-113313_SSE,20250418-123005_p321,,c2_20250418-123005.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.3,
402,Session_20250418-113313_SSE,20250418-123015_p322,,c2_20250418-123015.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.3,
403,Session_20250418-113313_SSE,20250418-123025_p323,,c2_20250418-123025.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.3,
404,Session_20250418-113313_SSE,20250418-123036_p324,,c2_20250418-123036.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.3,
405,Session_20250418-113313_SSE,20250418-123046_p325,,c2_20250418-123046.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.3,
406,Session_20250418-113313_SSE,20250418-123056_p326,,c2_20250418-123056.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.3,
407,Session_20250418-113313_SSE,20250418-123107_p327,,c2_20250418-123107.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.3,
408,Session_20250418-113313_SSE,20250418-123117_p328,,c2_20250418-123117.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.3,
409,Session_20250418-113313_SSE,20250418-123128_p329,,c2_20250418-123128.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.3,
410,Session_20250418-113313_SSE,20250418-123138_p330,,c2_20250418-123138.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.3,
411,Session_20250418-113313_SSE,20250418-123149_p331,,c2_20250418-123149.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.3,
412,Session_20250418-113313_SSE,20250418-123159_p332,,c2_20250418-123159.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.3,
413,Session_20250418-113313_SSE,20250418-123210_p333,,c2_20250418-123210.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.3,
414,Session_20250418-113313_SSE,20250418-123221_p334,,c2_20250418-123221.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.3,
415,Session_20250418-113313_SSE,20250418-123231_p335,,c2_20250418-123231.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.3,
416,Session_20250418-113313_SSE,20250418-123242_p336,,c2_20250418-123242.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.3,
417,Session_20250418-113313_SSE,20250418-123252_p337,,c2_20250418-123252.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.3,
418,Session_20250418-113313_SSE,20250418-123303_p338,,c2_20250418-123303.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.3,
419,Session_20250418-113313_SSE,20250418-123313_p339,,c2_20250418-123313.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.3,
420,Session_20250418-113313_SSE,20250418-123324_p340,,c2_20250418-123324.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.3,
421,Session_20250418-113313_SSE,20250418-123334_p341,,c2_20250418-123334.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.3,
422,Session_20250418-113313_SSE,20250418-123345_p342,,c2_20250418-123345.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
423,Session_20250418-113313_SSE,20250418-123355_p343,,c2_20250418-123355.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
424,Session_20250418-113313_SSE,20250418-123405_p344,,c2_20250418-123405.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.3,
425,Session_20250418-113313_SSE,20250418-123416_p345,,c2_20250418-123416.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.3,
426,Session_20250418-113313_SSE,20250418-123427_p346,,c2_20250418-123427.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.3,
427,Session_20250418-113313_SSE,20250418-123438_p347,,c2_20250418-123438.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
428,Session_20250418-113313_SSE,20250418-123448_p348,,c2_20250418-123448.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
429,Session_20250418-113313_SSE,20250418-123459_p349,,c2_20250418-123459.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
430,Session_20250418-113313_SSE,20250418-123509_p350,,c2_20250418-123509.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
431,Session_20250418-113313_SSE,20250418-123520_p351,,c2_20250418-123520.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
432,Session_20250418-113313_SSE,20250418-123530_p352,,c2_20250418-123530.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
433,Session_20250418-113313_SSE,20250418-123540_p353,,c2_20250418-123540.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
434,Session_20250418-113313_SSE,20250418-123551_p354,,c2_20250418-123551.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
435,Session_20250418-113313_SSE,20250418-123601_p355,,c2_20250418-123601.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
436,Session_20250418-113313_SSE,20250418-123612_p356,,c2_20250418-123612.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.5,
437,Session_20250418-113313_SSE,20250418-123622_p357,,c2_20250418-123622.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
