id,group_tag,print_tag,image_tag1,image_tag2,vision_capture,humidity,temperature,print_speed,layer_width,layer_height,nozzle_height
95,User_20250521-122950_SSE,20250521-123239_p16,None,None,c_20250521-123239.jpg,29.7,20.3,100.0,46.3768115942029,25.0,21.0
96,User_20250521-122950_SSE,20250521-123249_p17,None,None,c_20250521-123249.jpg,29.6,20.3,100.0,46.3768115942029,27.463768115942027,21.0
97,User_20250521-122950_SSE,20250521-123302_p18,None,None,c_20250521-123302.jpg,29.6,20.3,100.0,46.3768115942029,27.318840579710145,22.0
98,User_20250521-122950_SSE,20250521-123313_p19,None,None,c_20250521-123313.jpg,29.5,20.3,100.0,46.3768115942029,27.89855072463768,22.0
99,User_20250521-122950_SSE,20250521-123324_p20,None,None,c_20250521-123324.jpg,29.6,20.3,100.0,46.3768115942029,25.942028985507246,23.0
100,User_20250521-122950_SSE,20250521-123336_p21,None,None,c_20250521-123336.jpg,29.6,20.3,100.0,46.3768115942029,25.507246376811594,23.0
101,User_20250521-122950_SSE,20250521-123347_p22,None,None,c_20250521-123347.jpg,29.5,20.3,100.0,46.3768115942029,25.289855072463766,24.0
102,User_20250521-122950_SSE,20250521-123358_p23,None,None,c_20250521-123358.jpg,29.7,20.3,100.0,46.01449275362319,23.333333333333332,24.0
103,User_20250521-122950_SSE,20250521-123410_p24,None,None,c_20250521-123410.jpg,29.7,20.3,100.0,23.550724637681157,21.231884057971012,26.0
104,User_20250521-122950_SSE,20250521-123421_p25,None,None,c_20250521-123421.jpg,29.5,20.3,100.0,17.681159420289855,10.0,25.0
105,User_20250521-122950_SSE,20250521-123432_p26,None,None,c_20250521-123432.jpg,29.7,20.3,100.0,0.0,0.0,26.0
106,User_20250521-122950_SSE,20250521-123445_p27,None,None,c_20250521-123445.jpg,29.5,20.3,100.0,0.0,0.0,25.0
107,User_20250521-122950_SSE,20250521-123455_p28,None,None,c_20250521-123455.jpg,29.5,20.3,100.0,0.0,0.0,0.0
108,User_20250521-122950_SSE,20250521-123505_p29,None,None,c_20250521-123505.jpg,29.6,20.3,100.0,3.7681159420289854,1.8840579710144927,4.0
109,User_20250521-122950_SSE,20250521-123519_p30,None,None,c_20250521-123519.jpg,29.4,20.3,100.0,2.608695652173913,1.8840579710144927,4.0
110,User_20250521-122950_SSE,20250521-123529_p31,None,None,c_20250521-123529.jpg,29.6,20.3,100.0,0.0,0.0,4.0
111,User_20250521-122950_SSE,20250521-123540_p32,None,None,c_20250521-123540.jpg,29.6,20.3,100.0,0.0,0.0,3.0
112,User_20250521-122950_SSE,20250521-123553_p33,None,None,c_20250521-123553.jpg,29.6,20.3,100.0,0.0,0.0,3.0
113,User_20250521-122950_SSE,20250521-123603_p34,None,None,c_20250521-123603.jpg,29.5,20.3,100.0,0.0,0.0,3.0
114,User_20250521-122950_SSE,20250521-123613_p35,None,None,c_20250521-123613.jpg,29.5,20.3,100.0,0.0,0.0,3.0
115,User_20250521-122950_SSE,20250521-123627_p36,None,None,c_20250521-123627.jpg,29.6,20.3,100.0,0.0,0.0,3.0
116,User_20250521-122950_SSE,20250521-123637_p37,None,None,c_20250521-123637.jpg,29.5,20.3,100.0,0.0,0.0,2.0
117,User_20250521-122950_SSE,20250521-123647_p38,None,None,c_20250521-123647.jpg,29.5,20.3,100.0,0.0,0.0,2.0
118,User_20250521-122950_SSE,20250521-123701_p39,None,None,c_20250521-123701.jpg,29.6,20.3,100.0,0.0,0.0,2.0
119,User_20250521-122950_SSE,20250521-123711_p40,None,None,c_20250521-123711.jpg,29.6,20.3,100.0,0.0,0.0,2.0
120,User_20250521-122950_SSE,20250521-123722_p41,None,None,c_20250521-123722.jpg,29.4,20.3,100.0,0.0,0.0,2.0
121,User_20250521-122950_SSE,20250521-123735_p42,None,None,c_20250521-123735.jpg,29.5,20.3,100.0,0.0,0.0,2.0
122,User_20250521-122950_SSE,20250521-123745_p43,None,None,c_20250521-123745.jpg,29.5,20.3,100.0,0.0,0.0,2.0
123,User_20250521-122950_SSE,20250521-123755_p44,None,None,c_20250521-123755.jpg,29.6,20.3,100.0,0.0,0.0,2.0
124,User_20250521-122950_SSE,20250521-123809_p45,None,None,c_20250521-123809.jpg,29.6,20.3,100.0,0.0,0.0,2.0
125,User_20250521-122950_SSE,20250521-123820_p46,None,None,c_20250521-123820.jpg,29.5,20.3,100.0,0.0,0.0,2.0
126,User_20250521-122950_SSE,20250521-123830_p47,None,None,c_20250521-123830.jpg,29.4,20.3,100.0,0.0,0.0,2.0
127,User_20250521-122950_SSE,20250521-123843_p48,None,None,c_20250521-123843.jpg,29.5,20.3,100.0,0.0,0.0,2.0
128,User_20250521-122950_SSE,20250521-123853_p49,None,None,c_20250521-123853.jpg,29.4,20.3,100.0,21.81159420289855,34.78260869565217,2.0
129,User_20250521-122950_SSE,20250521-123904_p50,None,None,c_20250521-123904.jpg,29.4,20.3,100.0,30.507246376811594,34.78260869565217,2.0
130,User_20250521-122950_SSE,20250521-123917_p51,None,None,c_20250521-123917.jpg,29.5,20.3,100.0,11.521739130434781,34.78260869565217,3.0
131,User_20250521-122950_SSE,20250521-123928_p52,None,None,c_20250521-123928.jpg,29.5,20.3,100.0,0.0,0.0,3.0
132,User_20250521-122950_SSE,20250521-123938_p53,None,None,c_20250521-123938.jpg,29.4,20.3,100.0,0.0,0.0,0.0
133,User_20250521-122950_SSE,20250521-123951_p54,None,None,c_20250521-123951.jpg,29.3,20.3,100.0,0.0,0.0,0.0
134,User_20250521-122950_SSE,20250521-124002_p55,None,None,c_20250521-124002.jpg,29.5,20.3,100.0,0.0,0.0,0.0
135,User_20250521-122950_SSE,20250521-124013_p56,None,None,c_20250521-124013.jpg,29.3,20.3,100.0,0.0,0.0,17.0
136,User_20250521-122950_SSE,20250521-124026_p57,None,None,c_20250521-124026.jpg,29.2,20.3,100.0,0.0,0.0,17.0
